Adicionar data,Data_Completa,Ano,Mes,Dia,Trimestre,Semana,Dia_Semana
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
2025-01-31 16:35:26,2025-01-31 16:35:26,2025,1,31,1,5,Friday
